action,sku,name,ean,originalSku,originalBrand,error
WOULD_DELETE,0126-7895491316487,TENIS CO05230002 CONVERSE SPORT CASUAL PRETO/BRANCO/BRANCO,7895491316487,0750-7895491316463,Converse,
WOULD_DELETE,0126-7895491354021,TENIS CK12510001 CHUCK TAYLOR ALL STAR LILAS VIOLETA/MENTA EXTRA/BRANCO,7895491354021,0750-7895491353956,Converse,
WOULD_DELETE,0126-7895491349805,TENIS CT29960001 CHCUK TAYLOR ALL STAR HIGH STREET TERRA MISTA/AMENDOA/RUM CAFE,7895491349805,0750-7895491349744,Converse,
WOULD_DELETE,0126-7895491410208,TENIS CK13800001 CHUCK TAYLOR ALL STAR AZUL SUPERLUA/BRANCO/BRANCO,7895491410208,0750-7895491410192,Converse,
WOULD_DELETE,0126-7909175445506,TENIS CK00020004 CHUCK TAYLOR ALL STAR VERMELHO/CRU/PRETO,7909175445506,0750-7909175445438,Converse,
WOULD_DELETE,0126-7908341493891,TENIS CK09090001 CHUCK TAYLOR ALL STAR SIDE ZIP AZUL ESCURO/LARANJA/BRANCO,7908341493891,0750-7908341493884,Converse,
WOULD_DELETE,0126-7895491348068,TENIS CK04280052 CHUCK TAYLOR ALL STAR ROSA CUMEIRA/PRETO/BRANCO,7895491348068,0750-7895491348068,Converse,
WOULD_DELETE,0126-7909175446725,TENIS CK00040004 CHUCK TAYLOR ALL STAR VERMELHO/CRU/PRETO,7909175446725,0750-7909175446701,Converse,
WOULD_DELETE,0126-7895491410444,TENIS CK13790001 CHUCK TAYLOR ALL STAR AZUL GELO/LILAS VIOLETA/BRANCO,7895491410444,0750-7895491410406,Converse,
WOULD_DELETE,0126-7895491354946,TENIS CK12500003 CHUCK TAYLOR ALL STAR SIDE ZIP AMARELO LIMAO/AZUL SUPERLUA/BRANCO,7895491354946,0750-7895491354878,Converse,
WOULD_DELETE,0126-7895491262203,TENIS CO05050001 STAR PLAYER PRETO/PRETO/BRANCO,7895491262203,0750-7895491262135,Converse,
WOULD_DELETE,0126-7895491348419,TENIS CK04280053 CHUCK TAYLOR ALL STAR AZUL CEU/PRETO/BRANCO,7895491348419,0750-7895491348389,Converse,
WOULD_DELETE,0126-7895491262388,TENIS CO05050003 STAR PLAYER CINZA 01/PRETO/BRANCO,7895491262388,0750-7895491262371,Converse,
WOULD_DELETE,0126-7895491384615,TENIS CK13770001 CHUCK TAYLOR ALL STAR VERMELHO/PRETO/BRANCO,7895491384615,0750-7895491384561,Converse,
WOULD_DELETE,0126-7895491348617,TENIS CK04300053 CHUCK TAYLOR ALL STAR AZUL CEU/PRETO/BRANCO,7895491348617,0750-7895491348549,Converse,
WOULD_DELETE,0126-7895491388453,TENIS CO06100003 PRO BLAZE CLASSIC BRANCO VELHO/CARAMELO EXPRESSO/AMENDOA,7895491388453,0750-7895491388415,Converse,
WOULD_DELETE,0126-7895491340598,TENIS CK13040001 CHUCK TAYLOR ALL STAR BRANCO/AZUL/BRANCO,7895491340598,0750-7895491340598,Converse,
WOULD_DELETE,0126-7895491369117,TENIS CO06310001 CONVERSE SPORT CASUAL PRETO/BRANCO/MEL ESCURO,7895491369117,0750-7895491369094,Converse,
WOULD_DELETE,0126-7895491354724,TENIS CK12500001 CHUCK TAYLOR ALL STAR SIDE ZIP LILAS VIOLETA/MENTA EXTRA/BRANCO,7895491354724,0750-7895491354717,Converse,
WOULD_DELETE,0126-7895491348303,TENIS CK04300052 CHUCK TAYLOR ALL STAR ROSA CUMEIRA/PRETO/BRANCO,7895491348303,0750-7895491348228,Converse,
WOULD_DELETE,0126-7895491409066,TENIS CK14000001 CHUCK TAYLOR ALL STAR AMENDOA/PRETO/BRANCO,7895491409066,0750-7895491409042,Converse,
WOULD_DELETE,0126-7909175463654,TENIS CK00040006 CHUCK TAYLOR ALL STAR ROSA/CRU/PRETO,7909175463654,0750-7909175463586,Converse,
WOULD_DELETE,0126-0195394606393,TENIS BROOKS ADRENALINE GTS 24 FEMININO COUNTRY WASH/BLUEWASH/EBONY,0195394606423,0622-0195394606393,A DEFINIR,
WOULD_DELETE,0126-0195394579536,TENIS BROOKS GLYCERIN MAX MASCULINO GREY/BLACK/NIGHTLIFE,0195394579536,0622-0195394579482,A DEFINIR,
WOULD_DELETE,0126-0195394614534,TENIS BROOKS GLYCERIN 22 FEMININO WHITE/LIMPET SHELL/AMPARO BLUE,0195394614534,0622-0195394614459,A DEFINIR,
KEEP_NO_EAN,0126-0195394579543,TENIS BROOKS GLYCERIN MAX MASCULINO GREY/BLACK/NIGHTLIFE 41;5,,,,
WOULD_DELETE,0126-0195394530926,TENIS BROOKS ADRENALINE GTS 24 MASCULINO COBALT/NEO YELLOW/PEACOAT,0195394531060,0622-0195394530926,A DEFINIR,
KEEP_NO_EAN,0126-0195394440874,TENIS BROOKS HYPERION ELITE 4 UNISSEX ILLUSION BLUE/CORAL/ORANGE 40;5,,,,
WOULD_DELETE,0126-0195394586657,TENIS BROOKS ADRENALINE GTS 24 FEMININO BLACK/PEACOAT/PEACH,0195394586626,0622-0195394586589,A DEFINIR,
WOULD_DELETE,0126-0195394515985,TENIS BROOKS HYPERION 2 MASCULINO ALLOY/BRIGHT WHITE/BLACK,0195394515886,0622-0195394515886,A DEFINIR,
WOULD_DELETE,0126-0195394510737,TENIS BROOKS GHOST MAX 2 FEMININO EBONY/SWEET LAVENDER/ALLOY,0195394510676,0622-0195394510652,A DEFINIR,
WOULD_DELETE,0126-0195394532180,TENIS BROOKS ADRENALINE GTS 24 MASCULINO BLACK/WHITE,0195394532128,0622-0195394532128,A DEFINIR,
WOULD_DELETE,0126-0195394579659,TENIS BROOKS GLYCERIN MAX FEMININO WHITE/BLACK/DIVA PINK,0195394579680,0622-0195394579642,A DEFINIR,
KEEP_NO_EAN,0126-0195394440850,TENIS BROOKS HYPERION ELITE 4 UNISSEX ILLUSION BLUE/CORAL/ORANGE 39;5,,,,
KEEP_NO_EAN,0126-0195394614497,TENIS BROOKS GLYCERIN 22 FEMININO WHITE/LIMPET SHELL/AMPARO BLUE 37;5,,,,
WOULD_DELETE,0126-0195394517019,TENIS BROOKS HYPERION 2 FEMININO ILLUSION/CORAL/BLACK,0195394517019,0622-0195394516951,A DEFINIR,
KEEP_NO_EAN,0126-0195394584011,TENIS BROOKS GLYCERIN MAX MASCULINO BLACK/EBONY/WINTER SKY 41;5,,,,
KEEP_NO_EAN,0126-0195394548136,TENIS BROOKS GHOST MAX 2 MASCULINO WHITE/PELICAN/OYSTER 41;5,,,,
KEEP_NO_EAN,0126-0195394600872,TENIS BROOKS GLYCERIN 22 MASCULINO BLACK/COBALT/NEO YELLOW 42;5,,,,
KEEP_NO_EAN,0126-0195394593808,TENIS BROOKS GHOST MAX 2 MASCULINO BLACK/WHITE/FIERY RED 42;5,,,,
KEEP_NO_EAN,0126-0195394583991,TENIS BROOKS GLYCERIN MAX MASCULINO BLACK/EBONY/WINTER SKY 40;5,,,,
WOULD_DELETE,0126-0195394593754,TENIS BROOKS GHOST MAX 2 MASCULINO BLACK/WHITE/FIERY RED,0195394593778,0622-0195394593754,A DEFINIR,
KEEP_NO_EAN,0126-0195394600834,TENIS BROOKS GLYCERIN 22 MASCULINO BLACK/COBALT/NEO YELLOW 41;5,,,,
KEEP_NO_EAN,0126-0195394579727,TENIS BROOKS GLYCERIN MAX FEMININO WHITE/BLACK/DIVA PINK 39;5,,,,
KEEP_NO_EAN,0126-0195394440911,TENIS BROOKS HYPERION ELITE 4 UNISSEX ILLUSION BLUE/CORAL/ORANGE 42;5,,,,
WOULD_DELETE,0126-0195394548143,TENIS BROOKS GHOST MAX 2 MASCULINO WHITE/PELICAN/OYSTER,0195394548143,0622-0195394548143,A DEFINIR,
KEEP_NO_EAN,0126-0195394548112,TENIS BROOKS GHOST MAX 2 MASCULINO WHITE/PELICAN/OYSTER 40;5,,,,
KEEP_NO_EAN,0126-0195394440898,TENIS BROOKS HYPERION ELITE 4 UNISSEX ILLUSION BLUE/CORAL/ORANGE 41;5,,,,
WOULD_DELETE,0126-0195394440836,TENIS BROOKS HYPERION ELITE 4 UNISSEX ILLUSION BLUE/CORAL/ORANGE,0195394440836,0622-0195394440836,A DEFINIR,
KEEP_NO_EAN,0126-2943560073221,TENIS NIKE COURT LEGACY SU24 CW6539-005,,,,
KEEP_UNIQUE_EAN,0126-2992000743590,TENIS NIKE COURT LEGACY CANVAS HO23 DD0161,2992000743590,,,
KEEP_UNIQUE_EAN,0126-2977618279105,TENIS NIKE WAFFLE DEBUT SE FA23 DQ7684,2977618279105,,,
KEEP_UNIQUE_EAN,0126-2973139007616,TENIS NIKE COURT ROYALE 2 SP24 DH3160,2973139007616,,,
KEEP_UNIQUE_EAN,0126-2916260259165,TENIS NIKE COURT VISION ALTA FA23 DM0113,2916260259165,,,
KEEP_NO_EAN,0126-2150,TENIS NIKE COURT LEGACY SHOES HO23 DH3162,,,,
KEEP_NO_EAN,0126-2943462767068,TENIS NIKE SB CHRON 2 SU24 DM3493 002 PTO,,,,
KEEP_NO_EAN,0126-2996183229735,TENIS M NIKE DEFYALLDAY SP24 DJ1196100,,,,
KEEP_NO_EAN,0126-2147,TENIS NIKE COURT ROYALE 2 HO24 DH3159,,,,
KEEP_NO_EAN,0126-2944976394245,TENIS NIKE SB CHRON 2 CNVS SU24 DM3494-302 VRD,,,,
KEEP_NO_EAN,0126-2953708379283,TENIS NIKE SB CHRON 2 CNVS SU24,,,,
KEEP_NO_EAN,0126-2965531903801,TENIS WMNS NIKE COURT ROYALE 2 NN HO24,,,,
KEEP_NO_EAN,0126-2201,TENIS HOKA M SKYFLOWTENIS 1155111 BCO/VRD TAM,,,,
KEEP_NO_EAN,0126-2212,TENIS HOKA W RINCON 4 1155131 TAM,,,,
KEEP_NO_EAN,0126-2213,TENIS HOKA W RINCON 4 1155131 TAM 36.5,,,,
KEEP_NO_EAN,0126-2193,TENIS HOKA M MACH X 2 115519 CZA TAM,,,,
KEEP_NO_EAN,0126-2200,TENIS HOKA M CLIFTON 9 1127895 CZA/VRD TAM,,,,
KEEP_NO_EAN,0126-2186,TENIS HOKA M BONDI 8 1123202 AZUL TAM,,,,
KEEP_UNIQUE_EAN,0126-7908440899334,CHINELO REEBOK SLIDE VELCRO TAM,7908440899334,,,
KEEP_NO_EAN,0126-7872,TENIS SPEEDCROSS 6 M VM/PT/LR,,,,
KEEP_NO_EAN,0126-7881,TENIS SENSE RIDE 5 F VD/PT/VM,,,,
KEEP_NO_EAN,0126-7852,CINTO DE HIDRATACAO PULSE BELT PT,,,,
KEEP_NO_EAN,0126-7839,TENIS GENESIS F WHITE/LUNAR ROCK/TRANSC,,,,
KEEP_NO_EAN,0126-7862,TENIS X BRAZE M PT/CZ,,,,
KEEP_NO_EAN,0126-7851,CINTO DE HIDRATACAO ACTIVE BELT PT,,,,
KEEP_NO_EAN,0126-7823,TENIS ULTRA FLOW 2 W ALMOND MILK/TENDER PEACH/FUSION CORAL,,,,
KEEP_NO_EAN,0126-7821,BOTA X ULTRA 5 MID GTX M BLACK/ASPHAL/CLR,,,,
KEEP_NO_EAN,0126-7848,TENIS AERO GLIDE 3 F COSMIC/VANILA/9 IRO,,,,
KEEP_NO_EAN,0126-7830,TENIS ULTRA FLOW 2 M ALLOY/WHITE/FRENCH BLUE,,,,
KEEP_NO_EAN,0126-7886,TENIS SENSE RIDE 5 M VD/PT/LR,,,,
KEEP_NO_EAN,0126-7836,TENIS SENSE RIDE 5 M FRNCHB/BLACK/DARK B,,,,
KEEP_NO_EAN,0126-7870,TENIS X ULTRA 360 M PT/CZ,,,,
KEEP_NO_EAN,0126-7846,TENIS GENESIS M BLACK/FRENCH BLUE/CHERT,,,,
KEEP_NO_EAN,0126-7814,BOTA X ULTRA 360 MID GTX M PT/CZ,,,,
KEEP_NO_EAN,0126-7834,TENIS SENSE RIDE 5 F TENDER/FUCO/BLACK,,,,
KEEP_NO_EAN,0126-7887,TENIS XA PRO 3D V9 M VERDE/BEGE/MRR,,,,
KEEP_NO_EAN,0126-7858,MOCHILA TRAILBLAZER 30 PT/CZ,,,,
KEEP_NO_EAN,0126-7898,BONE SALOMON CROSS LR,,,,
KEEP_NO_EAN,0126-7857,MOCHILA TRAILBLAZER 30 AZ,,,,
KEEP_NO_EAN,0126-7901,BONE SALOMON CROSS BR,,,,
KEEP_NO_EAN,0126-7892,BOTA QUEST ELEMENT GTX M MRR/PT,,,,
KEEP_NO_EAN,0126-7897,TENIS ULTRA GLIDE 3 M FRNCHB/LUNROC/CHERT,,,,
KEEP_NO_EAN,0126-7875,TENIS SPEEDCROSS 6 M AZ/BR,,,,
KEEP_NO_EAN,0126-7855,MOCHILA DE HIDRATACAO CROSS 12 BR/PT/VM,,,,
KEEP_NO_EAN,0126-7856,MOCHILA CROSS 12 PT,,,,
KEEP_NO_EAN,0126-7854,MOCHILA DE HIDRATACAO AGILE 12 SET COPEN BLUE,,,,
KEEP_NO_EAN,0126-7860,MOCHILA AEROTREK 30 ANTHRACITE/IRON/ALLOY,,,,
KEEP_NO_EAN,0126-7899,BONE SALOMON CROSS AZ,,,,
KEEP_NO_EAN,0126-7859,MOCHILA TRAILBLAZER 30 SEDONA SAGE/SEAGRASS/CRES,,,,
KEEP_NO_EAN,0126-7853,MOCHILA DE HIDRATACAO AGILE 12 SET BLACK,,,,
KEEP_NO_EAN,0126-7900,BONE SALOMON CROSS PT,,,,
KEEP_NO_EAN,0126-7909946125057,F02R00154-TENIS FILA RACER SPEEDZONE FEMININO-VERM/LARJ/PTO-6754-TAM:38,,,,
KEEP_NO_EAN,0126-7909946125033,F02R00154-TENIS FILA RACER SPEEDZONE FEMININO-VERM/LARJ/PTO-6754-TAM:37,,,,
KEEP_NO_EAN,0126-7909946124999,F02R00154-TENIS FILA RACER SPEEDZONE FEMININO-VERM/LARJ/PTO-6754-TAM:34,,,,
KEEP_NO_EAN,0126-7909946125026,F02R00154-TENIS FILA RACER SPEEDZONE FEMININO-VERM/LARJ/PTO-6754-TAM:36,,,,
KEEP_NO_EAN,0126-7909946125064,F02R00154-TENIS FILA RACER SPEEDZONE FEMININO-VERM/LARJ/PTO-6754-TAM:39,,,,
KEEP_NO_EAN,0126-7909946125002,F02R00154-TENIS FILA RACER SPEEDZONE FEMININO-VERM/LARJ/PTO-6754-TAM:35,,,,
WOULD_DELETE,0126-7909701975583,TENIS JAPAN S CAMURCA  CELADON/INDIGO FOG,7909701975583,2820-7909701975545,A DEFINIR,
WOULD_DELETE,0126-7909701977655,TENIS UGOKI  40N PACIFIC BLUE,7909701977655,2820-7909701977648,A DEFINIR,
WOULD_DELETE,0126-7909701970236,TENIS GEL-SPARTA 2  SOFT SKY/CHAMPAGNE,7909701970236,2820-7909701970199,A DEFINIR,
WOULD_DELETE,0126-7909167338199,TOP FRANZIDO CLASSICO / PRETO /,7909167338199,0157-7909167338182,Caju Brasil,
WOULD_DELETE,0126-7909167782282,SHORT HYPER CLASSICO / OFF WHITE /,7909167782282,0157-7909167782275,Caju Brasil,
WOULD_DELETE,0126-7909167791208,TOP NZ UP CLASSIC / AZUL BLUE JEANS /,7909167791208,0157-7909167791192,Caju Brasil,
WOULD_DELETE,0126-7909167782206,SHORT HYPER CLASSICO / PRETO /,7909167782206,0157-7909167782190,Caju Brasil,
WOULD_DELETE,0126-7909167783814,TOP EXCLUSIVO CAJUBRASIL / CINZA CROMO /,7909167783814,0157-7909167783753,Caju Brasil,
WOULD_DELETE,0126-7909167321054,LEGGING NZ EMPINA BUMBUM CLASSICA / PRETO /,7909167321054,0157-7909167321030,Caju Brasil,
WOULD_DELETE,0126-7909167790928,LEGGING ATLETIKA CLASSICA / LILAS ALFAZEMA /,7909167790928,0157-7909167790904,Caju Brasil,
WOULD_DELETE,0126-7909167747809,BLUSA DE TULE CLASSICA / PRETO /,7909167747809,0157-7909167747793,Caju Brasil,
WOULD_DELETE,0126-7909167173844,BERMUDA NZ CLASSICA / PRETO /,7909167173844,0157-7909167173820,Caju Brasil,
WOULD_DELETE,0126-7909167791260,TOP FRANZIDO CLASSICO / VINHO ROMA /,7909167791260,0157-7909167791260,Caju Brasil,
WOULD_DELETE,0126-7909167751684,TOP ATLETIKA FRANZIDO CLASSICO / MARROM CASTANHO /,7909167751684,0157-7909167751677,Caju Brasil,
WOULD_DELETE,0126-7909167791147,LEGGING NZ CLASSICA / AZUL BLUE JEANS /,7909167791147,0157-7909167791147,Caju Brasil,
WOULD_DELETE,0126-7909167784316,TOP ATLETIKA UP CLASSICO / MALVA /,7909167784316,0157-7909167784118,Caju Brasil,
WOULD_DELETE,0126-7909167791543,CROPPED TULE CLASSICO / MARROM PAPRICA /,7909167791543,0157-7909167791536,Caju Brasil,
WOULD_DELETE,0126-7909167788567,LEGGING MX EMPINA BUMBUM CL�SSICA / PRETO /,7909167788567,0157-7909167788567,Caju Brasil,
WOULD_DELETE,0126-7909167784279,LEGGING ATLANTA CLASSICA / AZUL MARINHO /,7909167784279,0157-7909167784279,Caju Brasil,
WOULD_DELETE,0126-7909167788130,BERMUDA ATLETIKA CLASSICA / MARROM CAPUCCINO /,7909167788130,0157-7909167788116,Caju Brasil,
WOULD_DELETE,0126-7909167735356,LEGGING NZ CLASSICA / MARROM BRONZE /,7909167735356,0157-7909167735356,Caju Brasil,
WOULD_DELETE,0126-7909167227288,TOP NZ TRIANGULO CLASSICO / PRETO /,7909167227288,0157-7909167227264,Caju Brasil,
WOULD_DELETE,0126-7909167175930,TOP ATLETIKA UP CLASSICO / PRETO /,7909167175930,0157-7909167175930,Caju Brasil,
WOULD_DELETE,0126-7909167735318,TOP NZ TRIANGULO CLASSICO / MARROM BRONZE /,7909167735318,0157-7909167735318,Caju Brasil,
WOULD_DELETE,0126-7909167784491,LEGGING ATLETIKA CLASSICA / MALVA /,7909167784491,0157-7909167784415,Caju Brasil,
WOULD_DELETE,0126-7909167175718,LEGGING ATLANTA CLASSICA / PRETO /,7909167175718,0157-7909167175701,Caju Brasil,
KEEP_NO_EAN,0126-7909167748967,LEGGING ATLANTA CLASSICA / PRETO / P1,,,,
WOULD_DELETE,0126-7909167791567,CROPPED TULE CLASSICO / AZUL BLUE JEANS /,7909167791567,0157-7909167791567,Caju Brasil,
WOULD_DELETE,0126-7909167782558,TOP HYPER COSTAS DECOTADAS / PRETO /,7909167782558,0157-7909167782534,Caju Brasil,
WOULD_DELETE,0126-7909167791529,BLUSA DE TULE CLASSICA / AZUL BLUE JEANS /,7909167791529,0157-7909167791505,Caju Brasil,
WOULD_DELETE,0126-7909167750298,LEGGING NZ EMPINA BUMBUM CLASSICA / MARROM BRONZE /,7909167750298,0157-7909167750281,Caju Brasil,
WOULD_DELETE,0126-7909167178474,LEGGING NZ CLASSICA / PRETO /,7909167178474,0157-7909167178474,Caju Brasil,
WOULD_DELETE,0126-7909167748677,CROPPED TULE CLASSICO / PRETO /,7909167748677,0157-7909167748660,Caju Brasil,
WOULD_DELETE,0126-7909167790874,BERMUDA NZ CLASSICA / AZUL BLUE JEANS /,7909167790874,0157-7909167790874,Caju Brasil,
WOULD_DELETE,0126-7909167784231,LEGGING CAJUBRASIL EXCLUSIVA / CINZA CROMO /,7909167784231,0157-7909167784286,Caju Brasil,
WOULD_DELETE,0126-7909167791949,TOP HYPER COSTAS DECOTADAS / ROSA QUARTZO /,7909167791949,0157-7909167791925,Caju Brasil,
WOULD_DELETE,0126-7909167748783,CROPPED TULE CLASSICO / ROSA BLOSSOM /,7909167748783,0157-7909167748783,Caju Brasil,
WOULD_DELETE,0126-7909167733796,TOP ATLETIKA FRANZIDO CLASSICO / PRETO /,7909167733796,0157-7909167733796,Caju Brasil,
WOULD_DELETE,0126-7909167788086,BERMUDA ATLETIKA CLASSICA / PRETO /,7909167788086,0157-7909167788086,Caju Brasil,
WOULD_DELETE,0126-7909167750649,BLUSA SPOT CLASSICA / AZUL MARINHO /,7909167750649,0157-7909167750649,Caju Brasil,
WOULD_DELETE,0126-7909167791482,BLUSA DE TULE CLASSICA / MARROM PAPRICA /,7909167791482,0157-7909167791475,Caju Brasil,
WOULD_DELETE,0126-7909167782060,BLUSA UV DRY CLASSICA / PRETO /,7909167782060,0157-7909167782046,Caju Brasil,
WOULD_DELETE,0126-7909167791918,TOP HYPER COSTAS DECOTADAS / MARROM PAPRICA /,7909167791918,0157-7909167791901,Caju Brasil,
WOULD_DELETE,0126-7909167179372,LEGGING ATLETIKA CLASSICA / PRETO /,7909167179372,0157-7909167179358,Caju Brasil,
WOULD_DELETE,0126-7909167791833,BLUSA UV DRY CLASSICA / ROSA QUARTZO /,7909167791833,0157-7909167791833,Caju Brasil,
WOULD_DELETE,0126-7909167783463,LEGGING ATLETIKA CLASSICA / MARROM CAPUCCINO /,7909167783463,0157-7909167783463,Caju Brasil,
WOULD_DELETE,0126-7909167784569,CROPPED TELA CLASSICO / MARROM CASTANHO /,7909167784569,0157-7909167784569,Caju Brasil,
WOULD_DELETE,0126-7909167791239,LEGGING NZ EMPINA BUMBUM CLASSICA / AZUL BLUE JEANS /,7909167791239,0157-7909167791239,Caju Brasil,
WOULD_DELETE,0126-7909167749308,TOP ATLETIKA UP CLASSICO / MARROM CASTANHO /,7909167749308,0157-7909167749292,Caju Brasil,
WOULD_DELETE,0126-7909167784095,CROPPED TELA CLASSICO / OFF WHITE /,7909167784095,0157-7909167784064,Caju Brasil,
WOULD_DELETE,0126-7909167791017,TOP ATLANTA CLASSICO / VINHO ROMA /,7909167791017,0157-7909167791000,Caju Brasil,
WOULD_DELETE,0126-7909167661464,BLUSA SPOT CLASSICA / PRETO /,7909167661464,0157-7909167661440,Caju Brasil,
WOULD_DELETE,0126-7909167791130,TOP NZ TRIANGULO CLASSICO / AZUL BLUE JEANS /,7909167791130,0157-7909167791116,Caju Brasil,
WOULD_DELETE,0126-7909167782565,TOP HYPER COSTAS DECOTADAS / OFF WHITE /,7909167782565,0157-7909167782565,Caju Brasil,
KEEP_NO_EAN,0126-7909167784545,TOP ATLANTA CLASSICO / AZUL MARINHO / P1,,,,
WOULD_DELETE,0126-7909167278501,TOP ATLANTA CLASSICO / PRETO /,7909167278501,0157-7909167278495,Caju Brasil,
WOULD_DELETE,0126-7909167688805,CROPPED TELA CLASSICO / PRETO /,7909167688805,0157-7909167688799,Caju Brasil,
KEEP_NO_EAN,0126-7909167749001,TOP ATLANTA CLASSICO / PRETO / P1,,,,
WOULD_DELETE,0126-7909167751011,CROPPED TELA CLASSICO / AZUL MARINHO /,7909167751011,0157-7909167751004,Caju Brasil,
WOULD_DELETE,0126-7909167174988,TOP NZ UP CLASSIC / PRETO /,7909167174988,0157-7909167174988,Caju Brasil,
KEEP_NO_EAN,0126-7909167784293,LEGGING ATLANTA CLASSICA / AZUL MARINHO / P1,,,,
WOULD_DELETE,0126-7909167791680,SHORT HYPER CLASSICO / MARROM PAPRICA /,7909167791680,0157-7909167791673,Caju Brasil,
KEEP_NO_EAN,0126-4099685812561,CAMISETA M/C MENS GRAPHIC EMBLEM TEE BLACK/Q2 GRAPHI PEQ,,,,
KEEP_NO_EAN,0126-4069156029637,TOP 4KEEPS BRA M PU WHI/PU BLK BI CAT PEQ,,,,
KEEP_NO_EAN,0126-4067983506963,BONE ESS NO1 LOGO BB CAP  BLUE CRYSTAL UNI,,,,
KEEP_NO_EAN,0126-4067983628795,REGATA ESS SLIM TANK WHITE GRD,,,,
KEEP_NO_EAN,0126-4069156431256,CAMISETA M/C ESS PUMA LOGO POLY TEE M PUMA WHITE PEQ,,,,
WOULD_DELETE,0126-4067983297472,REGATA ESS NO 1 LOGO SLEEVELESS TEE  BLACK,4067983297472,2820-4067983297465,A DEFINIR,
WOULD_DELETE,0126-4065449857246,SHORTS LIGA  DELPHINIUM BLUE - PU,4065449857246,2820-4065449857222,A DEFINIR,
WOULD_DELETE,0126-4067984267665,BERMUDA ESS PUMA LOGO WOVEN SHORTS 9  BLACK,4067984267665,2820-4067984267658,A DEFINIR,
KEEP_NO_EAN,0126-4099685856367,CAMISETA M/C GRAPHICS YEAR OF SPORTS TEE WHITE MED,,,,
WOULD_DELETE,0126-4067983322204,CAMISETA M/C PUMA CLASS GRAPHIC TEE  NEW NAVY,4067983322204,2820-4067983322174,A DEFINIR,
WOULD_DELETE,0126-4069156027275,CAMISETA M/C   SS TEE M  GREEN MOON,4069156027275,2820-4069156027275,A DEFINIR,
WOULD_DELETE,0126-4099686959180,TOP 4KEEPS RUN BRA  PUMA BLACK,4099686959180,2820-4099686959166,A DEFINIR,
KEEP_NO_EAN,0126-4067983346460,CAMISETA M/C GRAPHICS MOUNTAIN TEE NEW NAVY PEQ,,,,
KEEP_NO_EAN,0126-4069156013049,CAMISETA M/C ESS SMALL PUMA LOGO POLY TE FOR ALL TIME RED GR,,,,
WOULD_DELETE,0126-4069156027657,CAMISETA M/C   SS TEE M  RED FIRE,4069156027657,2820-4069156027596,A DEFINIR,
KEEP_NO_EAN,0126-4069156029682,TOP 4KEEPS BRA M PU WHI/PU BLK BI CAT MED,,,,
KEEP_NO_EAN,0126-4067983235436,BERMUDA PUMA SPORT GRAPHIC SHORTS 9 TR BLACK PEQ,,,,
WOULD_DELETE,0126-4067981977987,CAMISETA ESS SMALL LOGO TEE W  PUMA WHITE,4067981977987,2820-4067981977932,A DEFINIR,
KEEP_NO_EAN,0126-4069156013001,CAMISETA M/C ESS SMALL PUMA LOGO POLY TE FOR ALL TIME RED EG,,,,
KEEP_NO_EAN,0126-4067983235467,BERMUDA PUMA SPORT GRAPHIC SHORTS 9 TR BLACK GRD,,,,
KEEP_NO_EAN,0126-4069156029675,TOP 4KEEPS BRA M PU WHI/PU BLK BI CAT GRD,,,,
WOULD_DELETE,0126-4067983327070,CAMISETA M/C ESS 2 COLOR SMALL NO 1 LOGO  NEW NAVY,4067983327070,2820-4067983327070,A DEFINIR,
WOULD_DELETE,0126-4063699210248,SHORTS TEAMWEAR TEAMRISE SHORT  PEACOAT-PUMA WHITE,4063699210248,2820-4063699210231,A DEFINIR,
KEEP_NO_EAN,0126-4069156029088,BERMUDA TAD BIG LOGO SHORT BLACK GRD,,,,
KEEP_NO_EAN,0126-4067983240430,BERMUDA PUMA CLASS SHORTS 8 TR BLACK GRD,,,,
KEEP_NO_EAN,0126-4067983687815,CAMISETA M/C ESS LOGO LAB TEE BLACK PEQ,,,,
KEEP_NO_EAN,0126-4067983628221,BLUSAO ESS 2 COLOR NO 1 LOGO HOODIE FL BLUE CRYSTAL MED,,,,
KEEP_NO_EAN,0126-4069156012752,CAMISETA M/C ESS SMALL PUMA LOGO POLY TE WHITE PEQ,,,,
WOULD_DELETE,0126-4067983246623,BERMUDA PUMA SPORT POLY SHORTS 9  BLACK,4067983246623,2820-4067983246616,A DEFINIR,
WOULD_DELETE,0126-4067983321245,CAMISETA M/C PUMA SPORT GRAPHIC TEE  SPRING FERN,4067983321245,2820-4067983321245,A DEFINIR,
WOULD_DELETE,0126-4067981946167,CAMISETA ACTIVE BIG LOGO TEE  PEACOAT,4067981946167,2820-4067981946167,A DEFINIR,
KEEP_NO_EAN,0126-4067983687853,CAMISETA M/C ESS LOGO LAB TEE BLACK MED,,,,
WOULD_DELETE,0126-4067981500024,CANELEIRA KING STRAP  PUMA BLACK-PUMA WHIT,4067981500024,2820-4067981500000,A DEFINIR,
KEEP_NO_EAN,0126-4067984306227,CAMISETA M/C M RUN VELOCITY TEE (POLY) BLUE CRYSTAL GRD,,,,
KEEP_NO_EAN,0126-4067983235474,BERMUDA PUMA SPORT GRAPHIC SHORTS 9 TR BLACK MED,,,,
KEEP_NO_EAN,0126-4067983640759,JAQUETA ESS NO 1 LOGO TRACK JACKET TR MEDIUM GRAY HEATHER ME,,,,
KEEP_NO_EAN,0126-4099685697885,BONE FERRARI RACE BB CAP  ROSSO CORSA UNI,,,,
